"timestamp","lfi_id","lfi_name","tpp_id","tpp_name","tpp_client_id","api_set_sub","http_method","url","tpp_response_code_group","execution_time","interaction_id","resource_name","lfi_response_code_group","is_attended","records","payment_type","payment_id","merchant_id","psu_id","is_large_corporate","user_type","purpose","status","currency","amount","payment_consent_type","transaction_id","number_of_successful_transactions","international_payment","chargeable","lfiChargable","success","group","type","discountType","api_category","discounted","api_hub_fee","applicableApiHubFee","apiHubVolume","calculatedFee","applicableFee","unit_price","volume","appliedLimit","limitApplied","isCapped","cappedAt","numberOfPages","duplicate","category"
"2025-11-01T16:20:33.850Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1675,"6acdc625-ff3a-42c3-a77e-5117f02378b3","transactions","200",true,0,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0,0,0,0,2.81,0,0,false,false,0,0,false,"Customer Data"
"2025-11-01T16:20:33.882Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1580,"d5c991f8-da6e-4d3b-a9e6-9daae9c406ca","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,0,0,2.81,0,4,true,false,0,4,false,"Customer Data"
"2025-11-01T16:20:33.926Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1271,"95570421-02bb-438e-a67c-9601b34fde26","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,0,0,2.81,0,1,true,false,0,1,false,"Customer Data"
"2025-11-01T16:20:36.458Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",362,"4b5b7ce4-189e-4b9d-90ad-90860e6b5f65","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,0,0,2.81,0,1,true,false,0,1,false,"Customer Data"
"2025-11-01T16:20:37.060Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1129,"51554a58-0c86-42ae-8285-dc4dd1c475c1","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,0,0,2.81,0,4,true,false,0,4,false,"Customer Data"
"2025-11-01T16:20:38.082Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",324,"a2cf2274-878e-4695-b4a8-83620daa37a0","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,0,0,2.81,0,1,true,false,0,1,false,"Customer Data"
"2025-11-01T16:20:39.772Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1585,"20e54cde-29e0-4780-8b5b-aa6aa7693716","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,0,0,2.81,0,4,true,false,0,4,false,"Customer Data"
"2025-11-01T16:21:00.437Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1006,"26bf6611-3a9e-48bc-894c-6052397080ed","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:00.440Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1684,"aaaecff7-7d5c-4dfb-ad4a-3f3859ef525e","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:03.095Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1654,"2d66df01-c06e-44cd-8c1e-248f08b5f67e","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:03.381Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1344,"73e13fa1-a033-4cd9-a698-977b50b5fddf","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:05.991Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",339,"1ffca827-44cd-40c3-ae04-d9c28947f365","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:06.325Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",842,"106f3883-1a9c-4caa-b349-185c29deeb34","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:20.618Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1395,"f8b497d5-2dfc-471e-ba8d-9bc6f6d479c1","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:20.653Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1693,"fdfec319-a5eb-42c2-ae52-a36e15228112","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:23.278Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",574,"e684e276-f1ad-4635-8528-242f60c6627a","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:23.929Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",691,"289a4cbd-3d3a-4a50-a882-5abcadc27374","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:25.119Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",377,"e64becf1-e8e3-4bc6-9783-9ab8e5fe65f7","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:26.202Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",797,"1796add2-9933-4456-a32d-f1216468c669","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:40.914Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1800,"07749e09-0d7f-4996-a3ef-f7ed018aba70","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:40.922Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1448,"23e3996f-e8c3-4b2c-88e7-9fa2901fdb96","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:43.632Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",294,"d96afedf-b2ab-4aeb-8509-c9f3cddb4f32","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:44.293Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",763,"01e8cd19-9d24-4648-8df9-6f0c04e91891","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-01T16:21:45.186Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",318,"d9d01cbb-bc40-4a00-bb54-3d3349489fdd","transactions","200",true,9,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-01T16:21:46.641Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",829,"21fa8de0-a664-41a2-81b2-db5435ba0dfb","transactions","200",true,332,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-02T07:13:46.946Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1241,"1297d043-3f42-4388-ae5d-f55103739b8d","transactions","200",true,330,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,0,0,2.81,0,4,true,false,0,4,false,"Customer Data"
"2025-11-02T07:13:46.949Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1488,"a3aa00dc-9040-4c58-bb9e-6ff7696d26c2","transactions","200",true,0,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0,0,0,0,2.81,0,0,false,false,0,0,false,"Customer Data"
"2025-11-02T07:13:47.630Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1052,"a63bd4d6-0256-4013-870e-1ce290683716","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,0,0,2.81,0,1,true,false,0,1,false,"Customer Data"
"2025-11-02T07:13:49.842Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1466,"31d77b71-5802-4be8-8d7d-1d1c0eac405d","transactions","200",true,330,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,0,0,2.81,0,4,true,false,0,4,false,"Customer Data"
"2025-11-02T07:13:49.940Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",568,"10e6971e-2fef-432c-9f08-b1773a114fc8","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,0,0,2.81,0,1,true,false,0,1,false,"Customer Data"
"2025-11-02T07:13:51.769Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",384,"23171bfb-e9cd-4f4b-82a1-d1c64d3e2cbe","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,0,0,2.81,0,1,true,false,0,1,false,"Customer Data"
"2025-11-02T07:13:52.965Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",675,"5d748443-58e4-4814-b5e5-567b927499a8","transactions","200",true,330,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,0,0,2.81,0,4,true,false,0,4,false,"Customer Data"
"2025-11-02T07:14:22.611Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1990,"95a95336-c376-41eb-8886-9e63f53f4bd3","transactions","200",true,330,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-02T07:14:22.621Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",470,"835fb584-91fb-44ba-84e6-f616c92a751e","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-02T07:14:24.353Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",332,"02e9845d-d3df-4a33-b547-48e0bfbad075","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-02T07:14:25.945Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",317,"dbfe2c8b-5e28-4349-bd27-ff5115a04b83","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-02T07:14:26.185Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1418,"18eec924-4f7e-435c-b1c9-79e8218c7fb7","transactions","200",true,330,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-02T07:14:29.189Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",1400,"06df8539-70b4-4072-8584-5d94ebe6c8c8","transactions","200",true,330,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.1,4,11.24,11.24,2.81,4,0,false,false,0,4,false,"Customer Data"
"2025-11-02T07:14:42.773Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",350,"45ac10ed-fd23-446c-82cf-1273e226b96e","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
"2025-11-02T07:14:44.379Z","ADIBRT","uae-adibrt","bc3e7f48-da31-4e7a-b622-dc893e7f2847","LEAN TECH","https://rp.directory.openfinance.ae/openid_relying_party/3d354e55-4d4b-4485-ba41-921feaad54fb","AISP","GET","open-finance/account-information/v1.2/accounts/:accountId/transactions","2xx",307,"21d3fa31-eadb-48ac-81e8-23744c544715","transactions","200",true,8,,,,"e776ff6d7bd6b9e19beda07041f2a207d3ca2c2322558a46a04d03e28df7aa08",,"Retail","AccountAggregation",,,,,,,false,true,true,true,"data","NA",,"Bank Data Sharing",false,0.025,0.025,1,2.81,2.81,2.81,1,0,false,false,0,1,false,"Customer Data"
